AutoKL size: 79.779MB
FM size: 146.007MB
offset model size: 0.0000038147MB
Exp path: ./saved_info/latent_flow/celeba_256/celeb256_f8_adm_ema_offset_bn56
epoch 0 iteration0, Loss: 1.761991024017334, Train Steps/Sec: 0.13
epoch 68 iteration200, Loss: 0.6389867663383484, Train Steps/Sec: 2.09
epoch 68 iteration300, Loss: 0.7293885350227356, Train Steps/Sec: 2.08
epoch 68 iteration400, Loss: 0.7149544358253479, Train Steps/Sec: 2.08
epoch 69 iteration0, Loss: 0.6552655100822449, Train Steps/Sec: 2.04
epoch 69 iteration100, Loss: 0.6860131025314331, Train Steps/Sec: 2.09
epoch 69 iteration200, Loss: 0.663204550743103, Train Steps/Sec: 2.08
epoch 69 iteration300, Loss: 0.664081335067749, Train Steps/Sec: 2.09
epoch 69 iteration400, Loss: 0.7002992033958435, Train Steps/Sec: 2.08
epoch 70 iteration0, Loss: 0.6730477213859558, Train Steps/Sec: 2.04
epoch 70 iteration100, Loss: 0.707076370716095, Train Steps/Sec: 2.09
epoch 70 iteration200, Loss: 0.6805702447891235, Train Steps/Sec: 2.09
epoch 70 iteration300, Loss: 0.7356055378913879, Train Steps/Sec: 2.08
epoch 70 iteration400, Loss: 0.6592505574226379, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 71 iteration0, Loss: 0.6828024983406067, Train Steps/Sec: 1.79
epoch 71 iteration100, Loss: 0.7116621732711792, Train Steps/Sec: 2.09
epoch 71 iteration200, Loss: 0.6799899935722351, Train Steps/Sec: 2.09
epoch 71 iteration300, Loss: 0.6718680262565613, Train Steps/Sec: 2.08
epoch 71 iteration400, Loss: 0.6709062457084656, Train Steps/Sec: 2.09
epoch 72 iteration0, Loss: 0.6577779650688171, Train Steps/Sec: 2.04
epoch 72 iteration100, Loss: 0.6974321603775024, Train Steps/Sec: 2.08
epoch 72 iteration200, Loss: 0.634525716304779, Train Steps/Sec: 2.08
epoch 72 iteration300, Loss: 0.6717768907546997, Train Steps/Sec: 2.08
epoch 72 iteration400, Loss: 0.6627393960952759, Train Steps/Sec: 2.08
epoch 73 iteration0, Loss: 0.6723427176475525, Train Steps/Sec: 2.03
epoch 73 iteration100, Loss: 0.6595066785812378, Train Steps/Sec: 2.08
epoch 73 iteration200, Loss: 0.6412076950073242, Train Steps/Sec: 2.08
epoch 73 iteration300, Loss: 0.7209317684173584, Train Steps/Sec: 2.08
epoch 73 iteration400, Loss: 0.7259865403175354, Train Steps/Sec: 2.08
epoch 74 iteration0, Loss: 0.6863704919815063, Train Steps/Sec: 2.04
epoch 74 iteration100, Loss: 0.6535733342170715, Train Steps/Sec: 2.08
epoch 74 iteration200, Loss: 0.6941017508506775, Train Steps/Sec: 2.08
epoch 74 iteration300, Loss: 0.6599248051643372, Train Steps/Sec: 2.08
epoch 74 iteration400, Loss: 0.6852274537086487, Train Steps/Sec: 2.08
epoch 75 iteration0, Loss: 0.6688421964645386, Train Steps/Sec: 2.04
epoch 75 iteration100, Loss: 0.6755585074424744, Train Steps/Sec: 2.08
epoch 75 iteration200, Loss: 0.6633437871932983, Train Steps/Sec: 2.08
epoch 75 iteration300, Loss: 0.6712391376495361, Train Steps/Sec: 2.08
epoch 75 iteration400, Loss: 0.6714040040969849, Train Steps/Sec: 2.08
Finish sampling
epoch 76 iteration0, Loss: 0.7010384798049927, Train Steps/Sec: 1.91
epoch 76 iteration100, Loss: 0.7096574306488037, Train Steps/Sec: 2.09
epoch 76 iteration200, Loss: 0.6719209551811218, Train Steps/Sec: 2.08
epoch 76 iteration300, Loss: 0.6908817887306213, Train Steps/Sec: 2.08
epoch 76 iteration400, Loss: 0.6333010792732239, Train Steps/Sec: 2.08
epoch 77 iteration0, Loss: 0.6670399308204651, Train Steps/Sec: 2.03
epoch 77 iteration100, Loss: 0.6625236868858337, Train Steps/Sec: 2.08
epoch 77 iteration200, Loss: 0.6708530783653259, Train Steps/Sec: 2.08
epoch 77 iteration300, Loss: 0.6524040699005127, Train Steps/Sec: 2.08
epoch 77 iteration400, Loss: 0.6484262943267822, Train Steps/Sec: 2.08
epoch 78 iteration0, Loss: 0.6802622079849243, Train Steps/Sec: 2.04
epoch 78 iteration100, Loss: 0.7024480700492859, Train Steps/Sec: 2.08
epoch 78 iteration200, Loss: 0.6907482743263245, Train Steps/Sec: 2.08
epoch 78 iteration300, Loss: 0.6737377643585205, Train Steps/Sec: 2.08
epoch 78 iteration400, Loss: 0.6456673741340637, Train Steps/Sec: 2.08
epoch 79 iteration0, Loss: 0.6693775653839111, Train Steps/Sec: 2.04
epoch 79 iteration100, Loss: 0.6708581447601318, Train Steps/Sec: 2.08
epoch 79 iteration200, Loss: 0.7149227857589722, Train Steps/Sec: 2.09
epoch 79 iteration300, Loss: 0.6722832322120667, Train Steps/Sec: 2.08
epoch 79 iteration400, Loss: 0.6406195163726807, Train Steps/Sec: 2.08
epoch 80 iteration0, Loss: 0.6731725335121155, Train Steps/Sec: 2.04
epoch 80 iteration100, Loss: 0.6103781461715698, Train Steps/Sec: 2.09
epoch 80 iteration200, Loss: 0.616085410118103, Train Steps/Sec: 2.08
epoch 80 iteration300, Loss: 0.6339994668960571, Train Steps/Sec: 2.08
epoch 80 iteration400, Loss: 0.6562339067459106, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 81 iteration0, Loss: 0.6841801404953003, Train Steps/Sec: 1.79
epoch 81 iteration100, Loss: 0.7058374285697937, Train Steps/Sec: 2.09
epoch 81 iteration200, Loss: 0.6830061674118042, Train Steps/Sec: 2.09
epoch 81 iteration300, Loss: 0.6601485013961792, Train Steps/Sec: 2.09
epoch 81 iteration400, Loss: 0.7059774994850159, Train Steps/Sec: 2.09
epoch 82 iteration0, Loss: 0.6909107565879822, Train Steps/Sec: 2.04
epoch 82 iteration100, Loss: 0.6625354886054993, Train Steps/Sec: 2.08
epoch 82 iteration200, Loss: 0.6470033526420593, Train Steps/Sec: 2.08
epoch 82 iteration300, Loss: 0.659630537033081, Train Steps/Sec: 2.08
epoch 82 iteration400, Loss: 0.6516411900520325, Train Steps/Sec: 2.09
epoch 83 iteration0, Loss: 0.6754732728004456, Train Steps/Sec: 2.04
epoch 83 iteration100, Loss: 0.6838811039924622, Train Steps/Sec: 2.08
epoch 83 iteration200, Loss: 0.6682955026626587, Train Steps/Sec: 2.09
epoch 83 iteration300, Loss: 0.6476280689239502, Train Steps/Sec: 2.09
epoch 83 iteration400, Loss: 0.6946858167648315, Train Steps/Sec: 2.09
epoch 84 iteration0, Loss: 0.6861348748207092, Train Steps/Sec: 2.04
epoch 84 iteration100, Loss: 0.6794582009315491, Train Steps/Sec: 2.09
epoch 84 iteration200, Loss: 0.6540670394897461, Train Steps/Sec: 2.09
epoch 84 iteration300, Loss: 0.6740485429763794, Train Steps/Sec: 2.08
epoch 84 iteration400, Loss: 0.6814691424369812, Train Steps/Sec: 2.09
epoch 85 iteration0, Loss: 0.6763880252838135, Train Steps/Sec: 2.04
epoch 85 iteration100, Loss: 0.6619746685028076, Train Steps/Sec: 2.08
epoch 85 iteration200, Loss: 0.675316572189331, Train Steps/Sec: 2.09
epoch 85 iteration300, Loss: 0.7034980058670044, Train Steps/Sec: 2.09
epoch 85 iteration400, Loss: 0.6158170700073242, Train Steps/Sec: 2.09
Finish sampling
epoch 86 iteration0, Loss: 0.641560435295105, Train Steps/Sec: 1.96
epoch 86 iteration100, Loss: 0.6698950529098511, Train Steps/Sec: 2.08
epoch 86 iteration200, Loss: 0.666914165019989, Train Steps/Sec: 2.09
epoch 86 iteration300, Loss: 0.667258620262146, Train Steps/Sec: 2.09
epoch 86 iteration400, Loss: 0.7358187437057495, Train Steps/Sec: 2.08
epoch 87 iteration0, Loss: 0.6724367737770081, Train Steps/Sec: 2.04
epoch 87 iteration100, Loss: 0.6585056781768799, Train Steps/Sec: 2.08
epoch 87 iteration200, Loss: 0.6487915515899658, Train Steps/Sec: 2.08
epoch 87 iteration300, Loss: 0.6508941650390625, Train Steps/Sec: 2.09
epoch 87 iteration400, Loss: 0.675930917263031, Train Steps/Sec: 2.08
epoch 88 iteration0, Loss: 0.6697670817375183, Train Steps/Sec: 2.04
epoch 88 iteration100, Loss: 0.6910509467124939, Train Steps/Sec: 2.08
epoch 88 iteration200, Loss: 0.6326741576194763, Train Steps/Sec: 2.08
epoch 88 iteration300, Loss: 0.6763810515403748, Train Steps/Sec: 2.08
epoch 88 iteration400, Loss: 0.6394942998886108, Train Steps/Sec: 2.08
epoch 89 iteration0, Loss: 0.6837530732154846, Train Steps/Sec: 2.04
epoch 89 iteration100, Loss: 0.6577436327934265, Train Steps/Sec: 2.09
epoch 89 iteration200, Loss: 0.7139249444007874, Train Steps/Sec: 2.09
epoch 89 iteration300, Loss: 0.6824990510940552, Train Steps/Sec: 2.09
epoch 89 iteration400, Loss: 0.6859573125839233, Train Steps/Sec: 2.08
epoch 90 iteration0, Loss: 0.6587494611740112, Train Steps/Sec: 2.04
epoch 90 iteration100, Loss: 0.6966689229011536, Train Steps/Sec: 2.09
epoch 90 iteration200, Loss: 0.6482778787612915, Train Steps/Sec: 2.09
epoch 90 iteration300, Loss: 0.7210023403167725, Train Steps/Sec: 2.09
epoch 90 iteration400, Loss: 0.6824960112571716, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 91 iteration0, Loss: 0.6460064649581909, Train Steps/Sec: 1.79
epoch 91 iteration100, Loss: 0.7070351243019104, Train Steps/Sec: 2.08
epoch 91 iteration200, Loss: 0.6583341956138611, Train Steps/Sec: 2.09
epoch 91 iteration300, Loss: 0.6752710938453674, Train Steps/Sec: 2.09
epoch 91 iteration400, Loss: 0.6645296812057495, Train Steps/Sec: 2.08
epoch 92 iteration0, Loss: 0.6589710116386414, Train Steps/Sec: 2.04
epoch 92 iteration100, Loss: 0.6720871329307556, Train Steps/Sec: 2.08
epoch 92 iteration200, Loss: 0.6354891657829285, Train Steps/Sec: 2.09
epoch 92 iteration300, Loss: 0.6509984135627747, Train Steps/Sec: 2.08
epoch 92 iteration400, Loss: 0.6378439664840698, Train Steps/Sec: 2.08
epoch 93 iteration0, Loss: 0.6797335743904114, Train Steps/Sec: 2.04
epoch 93 iteration100, Loss: 0.6894463896751404, Train Steps/Sec: 2.09
epoch 93 iteration200, Loss: 0.6460819244384766, Train Steps/Sec: 2.08
epoch 93 iteration300, Loss: 0.6737277507781982, Train Steps/Sec: 2.08
epoch 93 iteration400, Loss: 0.6810714602470398, Train Steps/Sec: 2.09
epoch 94 iteration0, Loss: 0.6553140878677368, Train Steps/Sec: 2.04
epoch 94 iteration100, Loss: 0.7210647463798523, Train Steps/Sec: 2.09
epoch 94 iteration200, Loss: 0.6578238010406494, Train Steps/Sec: 2.09
epoch 94 iteration300, Loss: 0.6890608072280884, Train Steps/Sec: 2.08
epoch 94 iteration400, Loss: 0.6654354333877563, Train Steps/Sec: 2.08
epoch 95 iteration0, Loss: 0.6381476521492004, Train Steps/Sec: 2.04
epoch 95 iteration100, Loss: 0.6839478611946106, Train Steps/Sec: 2.09
epoch 95 iteration200, Loss: 0.6414143443107605, Train Steps/Sec: 2.08
epoch 95 iteration300, Loss: 0.6794236302375793, Train Steps/Sec: 2.08
epoch 95 iteration400, Loss: 0.694442629814148, Train Steps/Sec: 2.09
Finish sampling
epoch 96 iteration0, Loss: 0.7120257019996643, Train Steps/Sec: 1.98
epoch 96 iteration100, Loss: 0.6890793442726135, Train Steps/Sec: 2.09
epoch 96 iteration200, Loss: 0.6672477126121521, Train Steps/Sec: 2.08
epoch 96 iteration300, Loss: 0.6501204967498779, Train Steps/Sec: 2.08
epoch 96 iteration400, Loss: 0.6591646671295166, Train Steps/Sec: 2.09
epoch 97 iteration0, Loss: 0.7015148997306824, Train Steps/Sec: 2.04
epoch 97 iteration100, Loss: 0.6694766283035278, Train Steps/Sec: 2.09
epoch 97 iteration200, Loss: 0.666627824306488, Train Steps/Sec: 2.08
epoch 97 iteration300, Loss: 0.6650297045707703, Train Steps/Sec: 2.08
epoch 97 iteration400, Loss: 0.6811758279800415, Train Steps/Sec: 2.08
epoch 98 iteration0, Loss: 0.6558951735496521, Train Steps/Sec: 2.04
epoch 98 iteration100, Loss: 0.6566808223724365, Train Steps/Sec: 2.09
epoch 98 iteration200, Loss: 0.6180025339126587, Train Steps/Sec: 2.08
epoch 98 iteration300, Loss: 0.6902000308036804, Train Steps/Sec: 2.08
epoch 98 iteration400, Loss: 0.6480831503868103, Train Steps/Sec: 2.08
epoch 99 iteration0, Loss: 0.6526892185211182, Train Steps/Sec: 2.04
epoch 99 iteration100, Loss: 0.6542132496833801, Train Steps/Sec: 2.09
epoch 99 iteration200, Loss: 0.6824951767921448, Train Steps/Sec: 2.08
epoch 99 iteration300, Loss: 0.708132803440094, Train Steps/Sec: 2.08
epoch 99 iteration400, Loss: 0.6601539850234985, Train Steps/Sec: 2.09
epoch 100 iteration0, Loss: 0.6978608965873718, Train Steps/Sec: 2.04
epoch 100 iteration100, Loss: 0.6624715328216553, Train Steps/Sec: 2.08
epoch 100 iteration200, Loss: 0.6454551815986633, Train Steps/Sec: 2.09
epoch 100 iteration300, Loss: 0.7085480093955994, Train Steps/Sec: 2.08
epoch 100 iteration400, Loss: 0.6406762599945068, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 101 iteration0, Loss: 0.6313753128051758, Train Steps/Sec: 1.74
epoch 101 iteration100, Loss: 0.6786688566207886, Train Steps/Sec: 2.09
epoch 101 iteration200, Loss: 0.6766531467437744, Train Steps/Sec: 2.08
epoch 101 iteration300, Loss: 0.6768661737442017, Train Steps/Sec: 2.08
epoch 101 iteration400, Loss: 0.67100590467453, Train Steps/Sec: 2.08
epoch 102 iteration0, Loss: 0.6610586643218994, Train Steps/Sec: 2.03
epoch 102 iteration100, Loss: 0.6555187702178955, Train Steps/Sec: 2.08
epoch 102 iteration200, Loss: 0.6719878315925598, Train Steps/Sec: 2.09
epoch 102 iteration300, Loss: 0.6670158505439758, Train Steps/Sec: 2.08
epoch 102 iteration400, Loss: 0.6598772406578064, Train Steps/Sec: 2.08
epoch 103 iteration0, Loss: 0.6582605838775635, Train Steps/Sec: 2.04
epoch 103 iteration100, Loss: 0.6500139236450195, Train Steps/Sec: 2.08
epoch 103 iteration200, Loss: 0.6924930810928345, Train Steps/Sec: 2.09
epoch 103 iteration300, Loss: 0.6722294688224792, Train Steps/Sec: 2.08
epoch 103 iteration400, Loss: 0.6352312564849854, Train Steps/Sec: 2.08
epoch 104 iteration0, Loss: 0.6454903483390808, Train Steps/Sec: 2.04
epoch 104 iteration100, Loss: 0.6461341381072998, Train Steps/Sec: 2.08
epoch 104 iteration200, Loss: 0.6733270883560181, Train Steps/Sec: 2.09
epoch 104 iteration300, Loss: 0.6558977365493774, Train Steps/Sec: 2.08
epoch 104 iteration400, Loss: 0.6633995771408081, Train Steps/Sec: 2.08
epoch 105 iteration0, Loss: 0.6482762098312378, Train Steps/Sec: 2.04
epoch 105 iteration100, Loss: 0.6233102083206177, Train Steps/Sec: 2.08
epoch 105 iteration200, Loss: 0.6465008854866028, Train Steps/Sec: 2.08
epoch 105 iteration300, Loss: 0.6565172076225281, Train Steps/Sec: 2.09
epoch 105 iteration400, Loss: 0.6995741128921509, Train Steps/Sec: 2.08
Finish sampling
epoch 106 iteration0, Loss: 0.6867002248764038, Train Steps/Sec: 1.97
epoch 106 iteration100, Loss: 0.655957818031311, Train Steps/Sec: 2.08
epoch 106 iteration200, Loss: 0.6726242303848267, Train Steps/Sec: 2.08
epoch 106 iteration300, Loss: 0.6775047779083252, Train Steps/Sec: 2.08
epoch 106 iteration400, Loss: 0.65731281042099, Train Steps/Sec: 2.08
epoch 107 iteration0, Loss: 0.6619489789009094, Train Steps/Sec: 2.04
epoch 107 iteration100, Loss: 0.6445337533950806, Train Steps/Sec: 2.08
epoch 107 iteration200, Loss: 0.678837239742279, Train Steps/Sec: 2.08
epoch 107 iteration300, Loss: 0.6494123339653015, Train Steps/Sec: 2.08
epoch 107 iteration400, Loss: 0.6669183969497681, Train Steps/Sec: 2.08
epoch 108 iteration0, Loss: 0.6701324582099915, Train Steps/Sec: 2.03
epoch 108 iteration100, Loss: 0.6678951978683472, Train Steps/Sec: 2.08
epoch 108 iteration200, Loss: 0.6431786417961121, Train Steps/Sec: 2.08
epoch 108 iteration300, Loss: 0.7241626977920532, Train Steps/Sec: 2.08
epoch 108 iteration400, Loss: 0.6900169849395752, Train Steps/Sec: 2.08
epoch 109 iteration0, Loss: 0.6627469062805176, Train Steps/Sec: 2.03
epoch 109 iteration100, Loss: 0.6687045693397522, Train Steps/Sec: 2.08
epoch 109 iteration200, Loss: 0.6692694425582886, Train Steps/Sec: 2.08
epoch 109 iteration300, Loss: 0.6915653944015503, Train Steps/Sec: 2.08
epoch 109 iteration400, Loss: 0.673934280872345, Train Steps/Sec: 2.08
epoch 110 iteration0, Loss: 0.66498202085495, Train Steps/Sec: 2.04
epoch 110 iteration100, Loss: 0.6410160064697266, Train Steps/Sec: 2.08
epoch 110 iteration200, Loss: 0.6824938058853149, Train Steps/Sec: 2.08
epoch 110 iteration300, Loss: 0.7183555960655212, Train Steps/Sec: 2.08
epoch 110 iteration400, Loss: 0.6622363924980164, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 111 iteration0, Loss: 0.6387145519256592, Train Steps/Sec: 1.80
epoch 111 iteration100, Loss: 0.653344452381134, Train Steps/Sec: 2.09
epoch 111 iteration200, Loss: 0.6684250235557556, Train Steps/Sec: 2.08
epoch 111 iteration300, Loss: 0.6861278414726257, Train Steps/Sec: 2.08
epoch 111 iteration400, Loss: 0.6751016974449158, Train Steps/Sec: 2.08
epoch 112 iteration0, Loss: 0.7019450664520264, Train Steps/Sec: 2.04
epoch 112 iteration100, Loss: 0.6543633341789246, Train Steps/Sec: 2.08
epoch 112 iteration200, Loss: 0.700886607170105, Train Steps/Sec: 2.08
epoch 112 iteration300, Loss: 0.637649655342102, Train Steps/Sec: 2.08
epoch 112 iteration400, Loss: 0.7188241481781006, Train Steps/Sec: 2.08
epoch 113 iteration0, Loss: 0.6932910084724426, Train Steps/Sec: 2.04
epoch 113 iteration100, Loss: 0.6985275745391846, Train Steps/Sec: 2.08
epoch 113 iteration200, Loss: 0.6795904040336609, Train Steps/Sec: 2.08
epoch 113 iteration300, Loss: 0.6479825973510742, Train Steps/Sec: 2.08
epoch 113 iteration400, Loss: 0.6594488024711609, Train Steps/Sec: 2.08
epoch 114 iteration0, Loss: 0.6667128205299377, Train Steps/Sec: 2.04
epoch 114 iteration100, Loss: 0.692096471786499, Train Steps/Sec: 2.09
epoch 114 iteration200, Loss: 0.6719602942466736, Train Steps/Sec: 2.08
epoch 114 iteration300, Loss: 0.667285680770874, Train Steps/Sec: 2.08
epoch 114 iteration400, Loss: 0.6621963977813721, Train Steps/Sec: 2.08
epoch 115 iteration0, Loss: 0.6723034381866455, Train Steps/Sec: 2.04
epoch 115 iteration100, Loss: 0.6616508364677429, Train Steps/Sec: 2.08
epoch 115 iteration200, Loss: 0.625615119934082, Train Steps/Sec: 2.08
epoch 115 iteration300, Loss: 0.7073588967323303, Train Steps/Sec: 2.08
epoch 115 iteration400, Loss: 0.6892091631889343, Train Steps/Sec: 2.09
Finish sampling
epoch 116 iteration0, Loss: 0.6638711094856262, Train Steps/Sec: 1.97
epoch 116 iteration100, Loss: 0.638484001159668, Train Steps/Sec: 2.09
epoch 116 iteration200, Loss: 0.6478136777877808, Train Steps/Sec: 2.08
epoch 116 iteration300, Loss: 0.6764137148857117, Train Steps/Sec: 2.08
epoch 116 iteration400, Loss: 0.6697981953620911, Train Steps/Sec: 2.08
epoch 117 iteration0, Loss: 0.6463724374771118, Train Steps/Sec: 2.04
epoch 117 iteration100, Loss: 0.6691628694534302, Train Steps/Sec: 2.08
epoch 117 iteration200, Loss: 0.6665359735488892, Train Steps/Sec: 2.08
epoch 117 iteration300, Loss: 0.6460526585578918, Train Steps/Sec: 2.08
epoch 117 iteration400, Loss: 0.6761206388473511, Train Steps/Sec: 2.08
epoch 118 iteration0, Loss: 0.6728741526603699, Train Steps/Sec: 2.04
epoch 118 iteration100, Loss: 0.68751460313797, Train Steps/Sec: 2.08
epoch 118 iteration200, Loss: 0.713817834854126, Train Steps/Sec: 2.08
epoch 118 iteration300, Loss: 0.6749716401100159, Train Steps/Sec: 2.09
epoch 118 iteration400, Loss: 0.6858629584312439, Train Steps/Sec: 2.08
epoch 119 iteration0, Loss: 0.6806032061576843, Train Steps/Sec: 2.04
epoch 119 iteration100, Loss: 0.6717328429222107, Train Steps/Sec: 2.08
epoch 119 iteration200, Loss: 0.6710604429244995, Train Steps/Sec: 2.08
epoch 119 iteration300, Loss: 0.669685423374176, Train Steps/Sec: 2.08
epoch 119 iteration400, Loss: 0.7079487442970276, Train Steps/Sec: 2.08
epoch 120 iteration0, Loss: 0.6450652480125427, Train Steps/Sec: 2.04
epoch 120 iteration100, Loss: 0.6629173755645752, Train Steps/Sec: 2.09
epoch 120 iteration200, Loss: 0.6495800018310547, Train Steps/Sec: 2.09
epoch 120 iteration300, Loss: 0.6693683862686157, Train Steps/Sec: 2.09
epoch 120 iteration400, Loss: 0.6255101561546326, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 121 iteration0, Loss: 0.6860038638114929, Train Steps/Sec: 1.79
epoch 121 iteration100, Loss: 0.6585559844970703, Train Steps/Sec: 2.08
epoch 121 iteration200, Loss: 0.6814554333686829, Train Steps/Sec: 2.08
epoch 121 iteration300, Loss: 0.6612933278083801, Train Steps/Sec: 2.08
epoch 121 iteration400, Loss: 0.6453800201416016, Train Steps/Sec: 2.08
epoch 122 iteration0, Loss: 0.6400100588798523, Train Steps/Sec: 2.04
epoch 122 iteration100, Loss: 0.6482292413711548, Train Steps/Sec: 2.08
epoch 122 iteration200, Loss: 0.6829292178153992, Train Steps/Sec: 2.09
epoch 122 iteration300, Loss: 0.6781882643699646, Train Steps/Sec: 2.09
epoch 122 iteration400, Loss: 0.6697671413421631, Train Steps/Sec: 2.08
epoch 123 iteration0, Loss: 0.6357516050338745, Train Steps/Sec: 2.04
epoch 123 iteration100, Loss: 0.6763514280319214, Train Steps/Sec: 2.09
epoch 123 iteration200, Loss: 0.6934745907783508, Train Steps/Sec: 2.09
epoch 123 iteration300, Loss: 0.6775622963905334, Train Steps/Sec: 2.09
epoch 123 iteration400, Loss: 0.6949428915977478, Train Steps/Sec: 2.09
epoch 124 iteration0, Loss: 0.6812198162078857, Train Steps/Sec: 2.04
epoch 124 iteration100, Loss: 0.688709020614624, Train Steps/Sec: 2.09
epoch 124 iteration200, Loss: 0.666098415851593, Train Steps/Sec: 2.08
epoch 124 iteration300, Loss: 0.6471138000488281, Train Steps/Sec: 2.08
epoch 124 iteration400, Loss: 0.646284282207489, Train Steps/Sec: 2.09
epoch 125 iteration0, Loss: 0.6945446729660034, Train Steps/Sec: 2.04
epoch 125 iteration100, Loss: 0.6456917524337769, Train Steps/Sec: 2.09
epoch 125 iteration200, Loss: 0.6621206402778625, Train Steps/Sec: 2.08
epoch 125 iteration300, Loss: 0.6683210730552673, Train Steps/Sec: 2.08
